,Tweet ID,Conversation ID,Username,Date,Text,URL,Origin,Likes,Replies,Retweets,Quotes,Negative Sentiment Score,Neutral Sentiment Score,Positive Sentiment Score,Compound Sentiment Score
72,1603726671622078464,1603724728962875392,fausthl,2022-12-16 13:20:08,"@David_Mulroney I am a Chinese citizen. I must say I really envy those 1 mil dead murican people who get a symbolic white flag on the lawn of White house, which did exactly jack shit to save their lives in the first place. We Chinese can only live to brag about our unapologetic government, which",https://twitter.com/fausthl/status/1603726671622078464,reply,0,1,0,0,0.176,0.769,0.055,-0.796
73,1603940953328328705,,prutter_pat,2022-12-17 02:31:37,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603940953328328705,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
74,1603935449990320128,,RobinMacNab,2022-12-17 02:09:45,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603935449990320128,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
75,1603887958695755777,,EvaSiu21,2022-12-16 23:01:02,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603887958695755777,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
76,1603837086154784769,,qlee50,2022-12-16 19:38:53,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603837086154784769,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
77,1603777376797995008,,starwarscanteen,2022-12-16 15:41:38,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603777376797995008,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
78,1603758525116973057,,Tynwaldwoman,2022-12-16 14:26:43,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603758525116973057,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
79,1603737184179490816,,highbury88,2022-12-16 13:01:55,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603737184179490816,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
80,1603734231573749760,,alybraly,2022-12-16 12:50:11,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603734231573749760,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
81,1603732524118986752,,franauger81,2022-12-16 12:43:24,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603732524118986752,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
82,1603726051477176320,,DRils,2022-12-16 12:17:41,"RT @David_Mulroney: Traumatized by Covid, but Ruled by a Party That Never Apologizes https://t.co/bTqf1GDEe8 ""The Communist Party has never…",https://twitter.com/twitter/statuses/1603726051477176320,retweet,0,0,10,0,0.176,0.547,0.277,0.5551
83,1603657434266226688,1603650440649789440,RonVaraPhD,2022-12-16 08:45:01,"@goldencaskcap Bloomberg is even worse, unsurprisingly. The day an alternative  to the $2k/mo chat app is created will be glorious.",https://twitter.com/RonVaraPhD/status/1603657434266226688,reply,0,0,0,0,0.118,0.646,0.236,0.4767
84,1603656536332685313,1603650440649789440,konosekaix,2022-12-16 08:41:27,@goldencaskcap CCP should definitely apologize for its ZC policy since that’s what kept the global supply chain functioning so columnists can bitch around with their new iPhone.,https://twitter.com/konosekaix/status/1603656536332685313,reply,2,0,1,0,0.126,0.746,0.127,-0.2415
85,1603654094622597122,1603650440649789440,crushspread,2022-12-16 08:31:45,"@goldencaskcap If I remember correctly, wasn't one of their interviews in the piece a Mongolian coal miner who had bad respiratory symptoms after getting the vaccine and then covid?   Yeah, maybe a coal miner who probably smokes a pack/day is going to have a rough time with covid. Shocking.",https://twitter.com/crushspread/status/1603654094622597122,reply,2,0,0,0,0.126,0.83,0.045,-0.6124
86,1603651201228189696,1603650440649789440,goldencaskcap,2022-12-16 08:20:15, https://t.co/LF58QV1x2I,https://twitter.com/goldencaskcap/status/1603651201228189696,reply,7,2,0,0,0.0,1.0,0.0,0.0
87,1603650709202706433,1603650440649789440,goldencaskcap,2022-12-16 08:18:18,How about this? Did someone apologize? Or did they just get promoted?  https://t.co/X51zwvb697,https://twitter.com/goldencaskcap/status/1603650709202706433,reply,9,1,1,0,0.0,0.699,0.301,0.5775
88,1603650551320674304,1603650440649789440,goldencaskcap,2022-12-16 08:17:40,Did we ever get an apology about this? No?  https://t.co/nDarofaK4r,https://twitter.com/goldencaskcap/status/1603650551320674304,reply,9,1,0,0,0.218,0.68,0.102,-0.3313
89,1603630923093889026,1603630820824055811,rhcm123,2022-12-16 06:59:40,"I do wonder how all this will eventually shake out, politics-wise (there's absolutely no way of knowing at this point, don't even try).",https://twitter.com/rhcm123/status/1603630923093889026,reply,0,0,0,0,0.173,0.827,0.0,-0.4927
90,1603630822870982658,1603630820824055811,rhcm123,2022-12-16 06:59:16, https://t.co/asu4oqQ2XO,https://twitter.com/rhcm123/status/1603630822870982658,reply,0,1,0,0,0.0,1.0,0.0,0.0
91,1603624521181065221,1603623946032934912,ZiyiInvest,2022-12-16 06:34:14, https://t.co/2UdSEIoNe2,https://twitter.com/ZiyiInvest/status/1603624521181065221,reply,0,0,0,0,0.0,1.0,0.0,0.0
92,1603624362489548801,1603623946032934912,ZiyiInvest,2022-12-16 06:33:36,"A programmer in his mid-30s was emotionally affected by the lockdown in Shanghai and feels ""knocked down"" by the government.",https://twitter.com/ZiyiInvest/status/1603624362489548801,reply,0,1,0,0,0.082,0.918,0.0,-0.1531
93,1603624290548875265,1603623946032934912,ZiyiInvest,2022-12-16 06:33:19,"A college student in China has taken over 100 COVID tests and been locked down for a total of four months, causing depression and difficulty in motivation.",https://twitter.com/ZiyiInvest/status/1603624290548875265,reply,0,1,0,0,0.2,0.721,0.079,-0.5719
94,1603624147464355840,1603623946032934912,ZiyiInvest,2022-12-16 06:32:45,"Social media users criticized top health experts for promoting the dangers of a certain variant to support a ""zero Covid"" policy, only to change their messages after a policy shift.",https://twitter.com/ZiyiInvest/status/1603624147464355840,reply,0,1,0,0,0.159,0.587,0.254,0.34
95,1603624042439020544,1603623946032934912,ZiyiInvest,2022-12-16 06:32:20,"The article calls for a tally of ""collateral deaths"" caused by pandemic-related suicides, delayed or denied medical treatment, and accidents.",https://twitter.com/ZiyiInvest/status/1603624042439020544,reply,0,1,0,0,0.307,0.693,0.0,-0.7269
96,1604049923582066688,1603578408260313091,BeijingDai,2022-12-17 10:44:38,@JChengWSJ @LiYuan6 did you talk to me? I think Chinese gov did fine.,https://twitter.com/BeijingDai/status/1604049923582066688,reply,0,0,0,0,0.0,0.859,0.141,0.2023
97,1603994400010354688,1603578408260313091,DeepADiver2,2022-12-17 07:04:00,@JChengWSJ @LiYuan6 You 'everyone' is the Western media?,https://twitter.com/DeepADiver2/status/1603994400010354688,reply,0,0,0,0,0.0,1.0,0.0,0.0
98,1603962301559685120,1603578408260313091,orion94608,2022-12-17 04:56:27,"@JChengWSJ @LiYuan6 Ok, so you only have 3 or 4 friends in China.",https://twitter.com/orion94608/status/1603962301559685120,reply,0,0,0,0,0.0,0.629,0.371,0.6486
99,1603896986994114560,1603578408260313091,dogewoofwoof1,2022-12-17 00:36:55,@JChengWSJ @LiYuan6 does the USA apologize?,https://twitter.com/dogewoofwoof1/status/1603896986994114560,reply,0,0,0,0,0.0,0.781,0.219,0.1027
100,1603847986114662408,1603578408260313091,Terreetpeuples,2022-12-16 21:22:12,@JChengWSJ @LiYuan6 Everybody I talked to believes that Jonathan Cheng and his houseyellow friends should apologize to Chinese people in China and those in US suffering from sinobia partially entertained by houseyellows.  https://t.co/xEopmtW549,https://twitter.com/Terreetpeuples/status/1603847986114662408,reply,0,0,0,0,0.081,0.731,0.188,0.4767
101,1603844120572997632,1603578408260313091,taotheking1550,2022-12-16 21:06:50,@JChengWSJ @LiYuan6 Jcheng how utterly pathetic. Do you regret all the saved lives? I guess you have no older relatives?,https://twitter.com/taotheking1550/status/1603844120572997632,reply,1,0,0,0,0.344,0.552,0.103,-0.7617
102,1603830334734336000,1603578408260313091,hou_nate,2022-12-16 20:12:04,@JChengWSJ @LiYuan6 Are you high?,https://twitter.com/hou_nate/status/1603830334734336000,reply,0,0,0,0,0.0,1.0,0.0,0.0
103,1603818649768411136,1603578408260313091,MuGong15,2022-12-16 19:25:38,@JChengWSJ @LiYuan6 NYT and WSJ run out of narratives. LOL,https://twitter.com/MuGong15/status/1603818649768411136,reply,1,0,1,0,0.0,0.718,0.282,0.5473
104,1603808356778627073,1603578408260313091,MoJanaale,2022-12-16 18:44:44,@JChengWSJ @LiYuan6  https://t.co/Bm2sTZ3Bxi,https://twitter.com/MoJanaale/status/1603808356778627073,reply,0,0,0,0,0.0,1.0,0.0,0.0
105,1603799283589091328,1603578408260313091,JosieCrilley,2022-12-16 18:08:41,"@JChengWSJ @LiYuan6 Sorry, I am not interested in hating China, which at least is trying to keep people safe from Covid. I'd much rather have a strict lockdown than Long Covid, now that I know how dangerous it is. Just wondering, how is the homeless situation in China? It's bad here in the US.",https://twitter.com/JosieCrilley/status/1603799283589091328,reply,1,0,1,0,0.167,0.741,0.092,-0.5508
106,1603787014830260226,1603578408260313091,lishenokok,2022-12-16 17:19:55,@JChengWSJ @LiYuan6 The U.S. that let a million people die from the virus doesn't need to apologize because America is a democracy and God's chosen nation,https://twitter.com/lishenokok/status/1603787014830260226,reply,0,0,0,0,0.191,0.809,0.0,-0.6365
107,1603780227473227777,1603578408260313091,AfricaChinaLink,2022-12-16 16:52:57,"@JChengWSJ @LiYuan6 So you tell us that you spoke to no real people and just made up a rediculous story again... OK... That is what you normally do, we understand",https://twitter.com/AfricaChinaLink/status/1603780227473227777,reply,3,0,1,0,0.073,0.927,0.0,-0.296
108,1603772371638562816,1603578408260313091,IcyGreenForest,2022-12-16 16:21:44,@JChengWSJ @LiYuan6 By the way.. please press the US govt to apologize to every Americans for mismanaging her covid containment that result in more than 1.1m dead Americans on America soil!!!!!! Where are the US govt apology!????,https://twitter.com/IcyGreenForest/status/1603772371638562816,reply,0,0,0,0,0.151,0.766,0.083,-0.7177
109,1603762453111676928,1603578408260313091,yeni_fire,2022-12-16 15:42:19,@JChengWSJ @LiYuan6  https://t.co/GLL1HWib4O,https://twitter.com/yeni_fire/status/1603762453111676928,reply,0,0,0,0,0.0,1.0,0.0,0.0
110,1603740407199834112,1603578408260313091,DrEdGd,2022-12-16 14:14:43,@JChengWSJ @LiYuan6 Never say everybody,https://twitter.com/DrEdGd/status/1603740407199834112,reply,0,0,0,0,0.0,1.0,0.0,0.0
111,1603735699793903616,1603578408260313091,ngthkenny,2022-12-16 13:56:01,@JChengWSJ @LiYuan6 Why shd d Chinese gov apologize when they hv saved millions of ppl  from dying from covid? Don't be a hypocrite! Hv u ask the same question to d Americans when their gov let millions of their citizens die from covid 2 years ago? Are u paid by d US gov?  https://t.co/TzVsgTb0EG,https://twitter.com/ngthkenny/status/1603735699793903616,reply,1,1,0,0,0.074,0.831,0.095,-0.3678
112,1603728539408551936,1603578408260313091,LiangJi12,2022-12-16 13:27:34,"@JChengWSJ @LiYuan6 You are making shit up. They are 'saying' what you think they should be saying reflective of your world view or narratives of WSJ. This is not journalism, but propaganda and lies.",https://twitter.com/LiangJi12/status/1603728539408551936,reply,0,0,0,0,0.153,0.793,0.054,-0.598
113,1603728287917903874,1603578408260313091,drwitty,2022-12-16 13:26:34,"@JChengWSJ @LiYuan6 You’re a western shill , did western powers ever apologize for destroying Iraq , Syria , Libya , Afghanistan, Vietnam , Cambodia , the famines in India , supporting apartheid in SA and Israel , human rights crimes .. China is protecting their people not committing crimes",https://twitter.com/drwitty/status/1603728287917903874,reply,0,0,0,0,0.107,0.798,0.095,-0.1336
114,1603726688071794688,1603578408260313091,EndtheFalungong,2022-12-16 13:20:12,@JChengWSJ @LiYuan6 Hilarious. The country with 1.1 million Covid deaths demands China to apologize for successfully controlling the pandemic for 3 years 🇺🇸🤡🤣  https://t.co/nwW4Rd3LJw,https://twitter.com/EndtheFalungong/status/1603726688071794688,reply,1,0,0,0,0.0,0.733,0.267,0.743
115,1603723649512767489,1603578408260313091,gframalho,2022-12-16 13:08:08,"@JChengWSJ @LiYuan6 Why should they apologize for preventing millions of deaths? Their strategy wasn't perfect, but it worked very well for its intended purpose. I wish my government could have done something like that. Instead, we lost 600.000 lives, friends, family, colleagues...",https://twitter.com/gframalho/status/1603723649512767489,reply,2,0,1,0,0.111,0.608,0.281,0.8818
116,1603718191838269447,1603578408260313091,Krishaknayak,2022-12-16 12:46:27,"@JChengWSJ @LiYuan6 Do enlighten us whether the capitalist capital apologised for the millions of death that happened due to their COVID mismanagement and why should the CPC apologize for saving millions of lives, then we will talk. This ""China bad, communist bad"" narrative is becoming boring.",https://twitter.com/Krishaknayak/status/1603718191838269447,reply,3,0,1,0,0.226,0.669,0.105,-0.8442
117,1603713324876984320,1603578408260313091,alex_du,2022-12-16 12:27:06,"@JChengWSJ @LiYuan6 What a garbage piece. So easy to debunk. All I need to do is ask myself, you know, a Chinese citizen living in China.",https://twitter.com/alex_du/status/1603713324876984320,reply,0,0,0,0,0.0,0.873,0.127,0.4927
118,1603710437555466240,1603578408260313091,chenweihua,2022-12-16 12:15:38,@JChengWSJ @LiYuan6 “Everybody I talked to” only means she only picked and talked to the few people who fit her agenda. No more tricks.,https://twitter.com/chenweihua/status/1603710437555466240,reply,57,1,0,0,0.151,0.755,0.094,-0.1263
119,1603703760475557888,1603578408260313091,jorabb_it,2022-12-16 11:49:06,"@JChengWSJ @LiYuan6 This is western propaganda to shame communism. We, the Indian communists strongly condemn this act.",https://twitter.com/jorabb_it/status/1603703760475557888,reply,2,0,0,0,0.338,0.57,0.092,-0.6808
120,1603700965084827648,1603578408260313091,Jia60023891,2022-12-16 11:38:00,"@JChengWSJ @LiYuan6 the chinese gov has done an excellent job to control covid and save lifes, No.1 , no one of .  period.",https://twitter.com/Jia60023891/status/1603700965084827648,reply,0,0,0,0,0.081,0.664,0.255,0.6908
121,1603700545671139328,1603578408260313091,Jia60023891,2022-12-16 11:36:20,@JChengWSJ @LiYuan6 her friends like this kind of people ? 🤡🤡  https://t.co/SwkeLKYhEK,https://twitter.com/Jia60023891/status/1603700545671139328,reply,1,0,0,0,0.0,0.616,0.384,0.6808
122,1603697331227873280,1603578408260313091,dr1_paul,2022-12-16 11:23:33,@JChengWSJ @LiYuan6 Racist garbage from NYT,https://twitter.com/dr1_paul/status/1603697331227873280,reply,0,0,0,0,0.444,0.556,0.0,-0.6124
123,1603689861395148801,1603578408260313091,KimmeeLee2,2022-12-16 10:53:52,"@JChengWSJ @LiYuan6 This is a ridiculous take, Jonathan.  You should apologize to all Chinese 100x for relentlessly badmouthing China.  But hey, you get paid for that.",https://twitter.com/KimmeeLee2/status/1603689861395148801,reply,1,0,1,0,0.067,0.886,0.046,-0.1406
124,1603689524491591680,1603578408260313091,Mantou1236,2022-12-16 10:52:32,@JChengWSJ @LiYuan6 Jonathan. You lie all the time. You should apologize to your mother. She wasted her life to give birth and raise a char siew like you. Please apologize now.,https://twitter.com/Mantou1236/status/1603689524491591680,reply,0,0,0,0,0.089,0.698,0.212,0.34
125,1603688907673305088,1603578408260313091,Ken4916,2022-12-16 10:50:05,@JChengWSJ @LiYuan6 Why your emplyers care so much about Chinese people? He doesn't.,https://twitter.com/Ken4916/status/1603688907673305088,reply,2,0,1,0,0.0,0.789,0.211,0.4939
126,1603686397919260672,1603578408260313091,jjamo262,2022-12-16 10:40:06,"@JChengWSJ @LiYuan6 Name a country that's ever apologised for anything... I'll start - Germany for ww2, Australia for treatment of Aborigines... Your turn now.",https://twitter.com/jjamo262/status/1603686397919260672,reply,0,0,0,0,0.0,0.938,0.062,0.1027
127,1603686138014707712,1603578408260313091,GrahamRTurner,2022-12-16 10:39:05,"@JChengWSJ @LiYuan6 The government had one aim in mind, to try and save as many lives as possible. Doesn't seem like they should be apologising for that.",https://twitter.com/GrahamRTurner/status/1603686138014707712,reply,1,0,1,0,0.069,0.787,0.144,0.316
128,1603684603029442560,1603578408260313091,milonorm,2022-12-16 10:32:59,"@JChengWSJ @LiYuan6 ""Everybody I talked to"", this means I made it up 😂",https://twitter.com/milonorm/status/1603684603029442560,reply,3,0,1,0,0.0,1.0,0.0,0.0
129,1603678558748119045,1603578408260313091,leninrolls,2022-12-16 10:08:57,@JChengWSJ @LiYuan6 any apologies forthcoming for this?  https://t.co/3UoHudUIXy,https://twitter.com/leninrolls/status/1603678558748119045,reply,3,0,2,0,0.0,1.0,0.0,0.0
